"Version","Code","Code_description","All_TBI_Codes","TBI_DOD","Mild_TBI","Moderate_TBI","Severe_TBI","Penetrating_TBI","Unclassified_TBI_Codes","TBI_CDC","TBI_2019_VA_ICD10","History_of_TBI","Explicit_Concussion_Mentioned","Other_Head_Injury_Trauma_DOD","All_Head_Skull_Face_Injury"
"ICD9","804.25","Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.26","Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.29","Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","804.3","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.31","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.32","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.33","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.34","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre- existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.35","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.36","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.39","Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","804.4","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.41","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.42","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.43","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.44","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.45","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.46","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.49","Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","804.5","Open fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness",1,1,1,0,0,0,0,1,0,0,0,0,1
"ICD9","804.51","Open fractures involving skull or face with other bones, without mention of intracranial injury, with no loss of consciousness",1,1,1,0,0,0,0,1,0,0,0,0,1
"ICD9","804.52","Open fractures involving skull or face with other bones, without mention of intracranial injury, with brief [less than one hour] loss of consciousness",1,1,1,0,0,0,0,1,0,0,0,0,1
"ICD9","804.53","Open fractures involving skull or face with other bones, without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.54","Open fractures involving skull or face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.55","Open fractures involving skull or face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","804.56","Open fractures involving skull or face with other bones, without mention of intracranial injury, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","804.59","Open fractures involving skull or face with other bones, without mention of intracranial injury, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","804.6","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.61","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.62","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.63","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.64","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.65","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.66","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.69","Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","804.7","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.71","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.72","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.73","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.74","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.75","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.76","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.79","Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","804.8","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.81","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.82","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.83","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.84","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.85","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss consciousness, without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.86","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.89","Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","804.9","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.91","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.92","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.93","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.94","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.95","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.96","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","804.99","Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","850","Concussion with no loss of consciousness",1,1,1,0,0,0,0,1,1,0,1,0,1
"ICD9","850.11","Concussion, with loss of consciousness of 30 minutes or less",1,1,1,0,0,0,0,1,1,0,1,0,1
"ICD9","850.12","Concussion, with loss of consciousness from 31 to 59 minutes",1,1,0,1,0,0,0,1,1,0,1,0,1
"ICD9","850.2","Concussion with moderate loss of consciousness",1,1,0,1,0,0,0,1,1,0,1,0,1
"ICD9","850.3","Concussion with prolonged loss of consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,1,0,1,0,1
"ICD9","850.4","Concussion with prolonged loss of consciousness, without return to pre-existing conscious level",1,1,0,0,1,0,0,1,1,0,1,0,1
"ICD9","850.5","Concussion with loss of consciousness of unspecified duration",1,1,1,0,0,0,0,1,1,0,1,0,1
"ICD9","850.9","Concussion, unspecified",1,1,1,0,0,0,0,1,1,0,1,0,1
"ICD9","851","Cortex (Cerebral) Contusion Without Mention Of Open Intracranial Wound, Unspecified State Of Consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.01","Cortex (Cerebral) Contusion Without Mention Of Open Intracranial Wound, With No Loss Of Consciousness
",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.02","Cortex (Cerebral) Contusion Without Mention Of Open Intracranial Wound, With Brief [Less Than One Hour] Loss Of Consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.03","Cortex (cerebral) contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.04","Cortex (Cerebral) Contusion Without Mention Of Open Intracranial Wound, With Prolonged [More Than 24 Hours] Loss Of Consciousness And Return To Pre-Existing Conscious Level
",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.05","Cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.06","Cortex (Cerebral) Contusion Without Mention Of Open Intracranial Wound, With Loss Of Consciousness Of Unspecified Duration
",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.09","Cortex (cerebral) contusion without mention of open intracranial wound, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","851.1","Cortex (cerebral) contusion with open intracranial wound, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.11","Cortex (cerebral) contusion with open intracranial wound, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.12","Cortex (cerebral) contusion with open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.13","Cortex (cerebral) contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.14","Cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.15","Cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.16","Cortex (cerebral) contusion with open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.19","Cortex (cerebral) contusion with open intracranial wound, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","851.2","Cortex (cerebral) laceration without mention of open intracranial wound, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.21","Cortex (cerebral) laceration without mention of open intracranial wound, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.22","Cortex (cerebral) laceration without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.23","Cortex (cerebral) laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.24","Cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.25","Cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.26","Cortex (cerebral) laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.29","Cortex (cerebral) laceration without mention of open intracranial wound, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","851.3","Cortex (cerebral) laceration with open intracranial wound, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.31","Cortex (cerebral) laceration with open intracranial wound, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.32","Cortex (cerebral) laceration with open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.33","Cortex (cerebral) laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.34","Cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.35","Cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.36","Cortex (cerebral) laceration with open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.39","Cortex (cerebral) laceration with open intracranial wound, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","851.4","Cerebellar or brain stem contusion without mention of open intracranial wound, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.41","Cerebellar or brain stem contusion without mention of open intracranial wound, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.42","Cerebellar or brain stem contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.43","Cerebellar or brain stem contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.44","Cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.45","Cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.46","Cerebellar or brain stem contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.49","Cerebellar or brain stem contusion without mention of open intracranial wound, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","851.5","Cerebellar or brain stem contusion with open intracranial wound, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.51","Cerebellar or brain stem contusion with open intracranial wound, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.52","Cerebellar or brain stem contusion with open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.53","Cerebellar or brain stem contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.54","Cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.55","Cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.56","Cerebellar or brain stem contusion with open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.59","Cerebellar or brain stem contusion with open intracranial wound, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","851.6","Cerebellar or brain stem laceration without mention of open intracranial wound, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.61","Cerebellar or brain stem laceration without mention of open intracranial wound, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.62","Cerebellar or brain stem laceration without mention of open intracranial wound, with brief [less than 1 hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.63","Cerebellar or brain stem laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.64","Cerebellar or brain stem laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.65","Cerebellar or brain stem laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","851.66","Cerebellar or brain stem laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","851.69","Cerebellar or brain stem laceration without mention of open intracranial wound, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","851.7","Cerebellar or brain stem laceration with open intracranial wound, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.71","Cerebellar or brain stem laceration with open intracranial wound, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.72","Cerebellar or brain stem laceration with open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.73","Cerebellar or brain stem laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.74","Cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.75","Cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.76","Cerebellar or brain stem laceration with open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.79","Cerebellar or brain stem laceration with open intracranial wound, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","851.8","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, unspecified state of consciousness",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD9","851.81","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with no loss of consciousness",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD9","851.82","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD9","851.83","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD9","851.84","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre- existing conscious level",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD9","851.85","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD9","851.86","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD9","851.89","Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with concussion, unspecified",1,1,0,1,0,0,0,1,1,0,1,0,1
"ICD9","851.9","Other and unspecified cerebral laceration and contusion, with open intracranial wound, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.91","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.92","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.93","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.94","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.95","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.96","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","851.99","Other and unspecified cerebral laceration and contusion, with open intracranial wound, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","852","Subarachnoid hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.01","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.02","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.03","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.04","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","852.05","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD9","852.06","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.09","Subarachnoid hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified",1,1,0,1,0,0,0,1,0,0,1,0,1
"ICD9","852.1","Subarachnoid hemorrhage following injury with open intracranial wound, unspecified state of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.11","Subarachnoid hemorrhage following injury with open intracranial wound, with no loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.12","Subarachnoid hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.13","Subarachnoid hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.14","Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours) loss of consciousness and return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.15","Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.16","Subarachnoid hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",1,1,0,0,0,1,0,1,0,0,0,0,1
"ICD9","852.19","Subarachnoid hemorrhage following injury with open intracranial wound, with concussion, unspecified",1,1,0,0,0,1,0,1,0,0,1,0,1
"ICD9","852.2","Subdural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.21","Subdural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.22","Subdural hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD9","852.23","Subdural hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",1,1,0,1,0,0,0,1,0,0,0,0,1
